"AgeI"	"ApoI"	"BsrFI"	"EcoRI"	"FatI"	"KpnI"	"MluCI"	"MseI"	"MspI"	"NcoI"	"NgoMIV"	"NotI"	"NsiI"	"NspI"	"PciI"	"PstI"	"SbfI"	"SgrAI"
"Triadh"	-0.0487361847594251	-0.0278047468299163	-0.0082126534579542	-0.244089354973229	0.0686221308288916	-0.13304182672189	0.0528492496088204	-0.157950701350191	-0.271378141973317	0.442029170146883	0.189226710167039	0.349404066260325	0.132849875838084	-0.0757728873149199	-0.287103903694304	1.26209314196359	0.676799746434588	-0.0595790400684769
"Capowc"	-0.680076063701629	-0.013566276631936	-0.411008042173092	-0.228414502538654	0.0707462008490748	-0.723844159221275	-0.2179371613157	-0.749474332887686	-0.573569281711179	-0.171141691096687	-0.158434066264431	0.512933031315868	0.0940916875934899	0.106733915993448	-0.0731467843636806	1.02896385658935	-0.0840651664431867	-0.153711009022202
"Gonpro"	-0.470092107272365	0.276547440152382	-0.423518823768306	0.153665263743324	-0.0609750831689776	-0.374994367953386	0.049267834775455	-0.549565060488848	-0.381381636169692	-0.103752326173374	-0.398005082036026	-0.156048488963773	-0.150069565831588	-0.158073655117095	0.0367645329307921	0.307690954145475	0.8927179273016	0.0149785104947581
"Batden"	-0.655485351560931	-0.259336346972747	-0.609446177818845	-0.0779787314385669	0.481901333412343	-0.571021742672969	-0.253843842764815	-0.502169769483602	-0.645166928987246	0.39198449342956	-0.637485247466172	-0.642385152637245	1.1366774749786	0.437319117963324	0.184065426736351	1.28596670506451	-0.143360318083473	-0.646185555481659
"Hompol"	-0.793669302044423	-0.634519694109462	-0.557041479423851	-0.304969607903912	0.297171368450568	-0.780563866542984	-0.655136014956599	-0.793004046087247	-0.737010116463624	0.131063012727824	-0.293109369554223	0.172387674089473	1.05845565630262	0.317262104389103	-0.140456102110203	2.03534672004053	0.0356911344860272	-0.541559474253386
"Spipun"	-0.321137352952378	-0.0890061271784033	-0.303413682628216	-0.0330403691093518	0.168596498706795	-0.243281776647615	-0.179388744484874	-0.512170984506834	-0.326678148961403	0.213407640457149	-0.323199252844762	0.0476420963047981	0.265558771245112	0.135699620695403	0.132482303969028	0.352788111207626	0.0424166270479363	-0.17918856060248
"Pir_sp"	1.9772956998085	-0.253455826811284	2.15321879512896	-0.0833862289572408	-0.0822644014872778	2.10256457945223	-0.192163656182842	-0.224428909222507	1.38718679274629	3.22458497557157	0.788794262676041	5.99124745173259	-0.370506094480681	-0.407803460241338	-0.489508616365763	0.311003619719809	1.54083215016823	7.81919063305735
"Allmac"	-0.267686649993582	0.198889291893017	-0.103273019906186	-0.110832898517554	0.419730165294951	-0.361467214333761	0.113828976102729	-0.699341878720094	-0.406149660188473	0.625663454050859	-0.00610633576072578	1.43690924590265	0.199499233803718	0.163455885414143	0.253553288175766	0.373481386717036	-0.164514438455875	0.226256770166793
"Catang"	-0.505027039577279	-0.278586088902466	-0.254014874081044	-0.247126553933238	0.701302656487015	-0.481734194380915	-0.16198683746806	-0.748500132145126	-0.47270100701317	0.854948202764778	0.00715951811668502	1.64898861527082	0.772488561381988	0.562557023553915	0.79837626638276	-0.0398852668621807	-0.443750956686247	-0.100302254780015
"Concor"	-0.416476890006173	0.12678529868321	-0.268390605286008	-0.214741583398715	-0.3723578024741	0.0655066053672597	0.109469103529861	0.136037952908754	-0.340775573902856	0.137375553377799	-0.12906612649532	-0.0558681552533099	-0.329577558443339	-0.449227480395806	-0.593546158797593	0.872548737155333	2.03488503391282	0.263531969188915
"Phybla"	-0.415678587217063	-0.354809884745878	-0.216584684609897	-0.288730226201293	-0.0437554718923771	-0.119083140291419	-0.2619438949956	-0.379935705802763	-0.250201985704412	0.527324639969972	-0.0235308355266576	0.0531817824379815	-0.0645824926077394	0.0130221591690024	-0.0841885351530231	0.426567335033509	0.235856157274941	0.035323798067273
"Muccir"	-0.683094879992356	-0.114709193383346	-0.611856455283968	-0.180751639927252	0.48207120820181	-0.0310907134630599	-0.192862772026181	-0.544862156549322	-0.702074845187019	0.910693082634812	-0.535597457834875	-0.419279950402493	0.357058743523618	0.44838615540493	0.460751048035242	0.458160510431831	-0.401018271810535	-0.538396866553819
"Coerev"	-0.553515583229615	-0.118779315883147	-0.235661294952094	-0.374046989292864	0.0523015461535529	-0.470062866395661	-0.0921256535066813	-0.206114111684562	-0.424308943251837	0.152241814327565	0.192349425527696	1.32956080851668	0.242824489286872	0.316521341084667	0.122578276859252	1.52983072752426	0.237517692169583	0.544585757174834
"Morelo"	-0.524654629690202	-0.538888347479522	-0.499881577377939	-0.476386623314794	0.0717104405125881	-0.338978535808655	-0.403181709174529	-0.598185562062669	-0.546613438622317	0.466832035431077	-0.517699971471737	-0.444229397225089	-0.0210161392066955	-0.128072274274886	-0.142066964730958	0.291628109669381	0.423544583483822	-0.243475056929895
"Vavcul"	0.591947980445794	-0.00605435496920834	0.273144740257955	-0.504341386780064	0.172802014521011	-0.0963354110998876	-0.0461547510355918	-0.287095895937163	-0.227232163611393	0.0183784874910592	-0.201147570980394	-0.659502063231817	0.297983706561559	0.354638621433894	0.0840303483371259	0.697297479151765	0.541088846151648	0.108173002122905
"Hamtva"	0.228357110422989	0.347743307048533	0.242107617527879	0.135691851208035	-0.18777283527768	-0.199293142835385	-0.0545859406337206	-0.195659666984155	0.365136889193972	0.221077957176038	0.420135594358628	-0.196516194455966	-0.187445689202049	-0.209332208145702	-0.332998896179769	0.0827740454839683	0.351863718308209	0.743533326416253
"Edhaed"	0.0869447065230619	0.282748315045847	0.246428234334821	-0.0794028787503451	0.0239736745322188	-0.220199517365652	-0.0763717259209573	-0.254054793776426	0.24815760237781	0.140468498889728	0.892761565481053	4.44032414594501	0.374292826066796	0.121368671714427	-0.061219097834937	0.523369475051261	0.566148357775368	1.66752563789732
"Nempar"	-0.568543692143309	-0.23540738318632	-0.177530444171502	-0.171405312813099	-0.0485787802877135	-0.629052808489065	-0.189773307921336	-0.243417620699637	-0.11700494347149	0.544297882389497	0.775836506199504	0.933775028462756	0.726782628940682	0.147192181198822	-0.414256774062103	2.27012311381626	1.75308316322944	-0.0834391052031427
"Annalg"	-0.402590146066562	0.188503963032755	-0.129847573265125	0.0487126861323282	-0.032661225704137	0.302353481574895	0.0174741159097305	0.000589784458127126	0.139168973128992	1.22634738899195	1.03570709417535	5.34417458878609	0.265224102765307	-0.191076007540214	-0.315462298375605	0.919676997306115	1.83096506475923	0.573824032128632
"Enccun"	-0.794963892978852	-0.338428734081818	-0.689569421456541	-0.198539059982584	0.100480586835649	-0.669891867695951	-0.541663356969813	-0.566119707595992	-0.351408686189813	0.476259970552269	-0.561133399700211	-0.808850207959048	0.561329096720555	0.0139132619751789	-0.169744056149623	1.40507353535807	0.67780174016725	-0.695150149898663
"Entbie"	-0.441534940786593	0.377735621908102	0.191268541839476	-0.22763772848818	0.0177981064124957	-0.622816792468432	0.185408058321485	-0.102299841622378	0.703372610131255	1.20754512935143	2.3937228891538	6.16989531274468	0.304400470283172	-0.0832592479374044	-0.310012960968403	0.695862483475267	1.88274254095253	2.61997117945347
"Noscer"	-0.216696750904656	0.259101000627222	0.186567700960872	-0.448841751142233	-0.113364424891175	-0.130855298949002	-0.0198225516658399	-0.0133291925810939	0.193556625107482	0.205357054543977	1.0024661379598	-1	0.0172713079808049	0.147245372109501	-0.00644321607984078	0.831284308387288	1.68910115475047	1.25277938122868
"Vitcor"	-0.740954233784043	0.0955069696962001	-0.489890972135191	-0.208187084963292	-0.00627517304538353	-0.627087962919886	-0.185960913948986	-0.221899176658068	-0.51201337078818	0.528654686351307	-0.248534008553165	-1	0.467293126916363	0.130615333574008	-0.281364107916922	1.22893225216587	0.797752641765898	-0.170785637312796
"Sphste"	-0.388505190854265	0.011003133662854	-0.277912012665763	0.0892297307761083	0.123200182459227	-0.318581482626928	-0.0800838736762412	-0.373927591876135	-0.26877916900895	0.348285932847123	-0.0918951110812395	0.205372314159399	0.255993907343099	-0.00756173190214399	-0.0333787354259346	0.612558340390442	0.968189597324153	0.107468336308168
"Jaaarg"	-0.483863868920674	0.00922384264243182	-0.521199001744807	0.128226877329711	-0.0142257988718906	-0.368158416359204	-0.187987079464837	-0.648898823873633	-0.495046890102443	0.165940245753612	-0.57098971878917	-0.603801136608505	-0.0569820066139493	-0.258024595803195	-0.166888240528871	0.0601715124872638	-6.28057488958055e-05	-0.318955459611644
"Agabis"	-0.256634087594129	0.144957003306415	-0.254015492302364	0.137516556143857	0.0627055280337399	-0.350032977960733	-0.0819701517278081	-0.505134533325779	-0.228785207730706	0.145969320368399	-0.264463096675023	0.126175314329941	-0.0357746329251033	-0.140784380596847	-0.0671618642554285	0.0651617479863713	-0.0352169415950507	0.0333853492292858
"Hypsub"	-0.54312201552065	0.391824624429504	-0.289552090205638	0.132198891515919	0.0877126070825417	-0.446500782506684	0.152102335461584	-0.459997858456076	-0.333918322603377	0.0287369283860027	0.0272422638975993	0.632408567943725	0.327991993645407	0.111425130087378	0.10443855496986	0.526226289263517	0.387646291535868	0.768062198355512
"Galmar"	-0.415130528394389	0.456427252491656	-0.335197132518912	0.205405976696846	-0.0359916714566251	-0.366545643490442	0.104137653446998	-0.374199371014863	-0.339152736538913	0.119688799873664	-0.24487806595773	-0.26862133837404	-0.1235199497046	-0.193160117613953	-0.190865828176347	0.317730045005943	0.46763606022934	-0.0226765924137515
"Amamus"	-0.364939636469081	-0.0010718502763607	-0.362158831860299	0.0363124150941989	0.152127853229901	-0.370148173157373	-0.15840931914424	-0.531479641007212	-0.373073252683761	0.191230451856256	-0.365111447536352	-0.160040758982033	0.153835607701316	0.00532269827113392	0.059274317735021	0.435142413844527	0.184632850395634	-0.176778668967538
"Ompole"	-0.346721788645891	0.124915880195692	-0.360664254895528	0.233949746541127	0.0237513718408958	-0.30451653466952	-0.115534375683572	-0.616801098020667	-0.353095042118704	-0.0792028830913806	-0.376584563665236	-0.41566770227678	0.042410483207131	-0.117760212006568	-0.0929190658522155	0.504773315896858	0.217036882443791	-0.0686222377219487
"Pleost"	-0.531867182738167	-0.0437041885272407	-0.467769459684823	0.153686839600871	0.0583422507122514	-0.3980492556034	-0.179550237465208	-0.589308460373182	-0.424364526900416	0.128830091526015	-0.399595207242706	-0.237798919385711	0.115619141862536	-0.0882009355071555	-0.00837987357177963	0.126645778282407	-0.08399247469825	-0.1311022812213
"Gymlux"	-0.402641775173998	0.214490827780816	-0.356872898077267	0.132706996583483	0.0353281962203298	-0.294310522320431	-0.0415949037092684	-0.506382628494507	-0.313062304865316	0.133499443494023	-0.321574468677735	-0.293259238229264	0.173629029026473	-0.101428244613972	-0.135754274618394	0.8432858121906	0.571024507005903	-0.169188823866895
"Lacbic"	-0.230108634711694	0.261505954133739	-0.422283232628444	0.0642395056270733	0.155168929340787	-0.385744473279965	-0.038330221598172	-0.527973618126068	-0.435322981069942	0.450130749834521	-0.447982052247411	-0.310935460357178	0.0542390169385003	-0.0348971946889509	0.0154871232702802	0.347090739968277	0.894457488046651	-0.332253195313249
"Plicri"	-0.405961670032791	0.174542246331339	-0.372516014044372	-0.0405921754533106	0.102498037735733	-0.481077386394587	-0.0755198589634155	-0.581709700350315	-0.403596410359846	-0.116475599813264	-0.322324370774263	0.0181593954086103	0.456996546832338	0.17401821699343	0.125367276158841	0.470782944866276	0.174599487707065	0.197968565610812
"Monper"	-0.24180693882231	0.0489783040979795	-0.30143409576314	0.116273029673807	0.0481951620494541	-0.130009034359112	-0.175141788971476	-0.556519702138464	-0.263248223305595	0.128650662785288	-0.362697222483849	-0.348106507102055	-0.00262079225573603	-0.128621579140044	-0.0741550061634041	0.238754659605105	0.123804898062705	-0.102020965388499
"Copcin"	-0.387135087169498	0.0456930493734051	-0.452122779490789	0.360076627187549	-0.0664612687377496	-0.272727966037364	-0.149047407741075	-0.529385122088131	-0.424652250155082	0.174586865377959	-0.547753338971632	-0.534239996664991	-0.19132544987155	-0.280938536755788	-0.184657218948452	0.061668312736392	0.00476769368571698	-0.169730476713528
"Schcom"	-0.560541542773061	-0.0712990892250986	-0.41113435806069	-0.0591800075820278	0.155977965605613	-0.527124923407885	-0.250511259958925	-0.71116443589519	-0.4799243513494	-0.170054243848541	-0.316177258960041	-0.348388392080433	0.264539637415513	0.144940434274852	0.123948351979383	0.418625229776344	0.118921764034486	0.0426670338098148
"Hebcyl"	-0.369137752162115	0.464731259430447	-0.399044946345918	0.427252170285141	0.0453010217268963	-0.371559953152086	0.071344131520258	-0.471892588301797	-0.33728883430188	0.330999443988934	-0.406876213470718	-0.115829269910446	0.0421003776482176	-0.184209778261692	-0.190139135084814	0.102101450436697	0.180002745208512	-0.0129315136166081
"Pilcro"	-0.484815313517797	0.169832167476505	-0.418360590520922	-0.0891596124499798	0.205775442711896	-0.330980574817497	-0.0074626676240866	-0.473266189071876	-0.38426411950178	0.385251794194346	-0.375046860713713	-0.168148849276157	0.301504343499513	0.103174259169807	0.0931730995629706	0.572163311546121	0.397388126323481	-0.243386083857911
"Sclcit"	-0.429579069098176	-0.135201238290526	-0.54532666918487	-0.0383467180079274	0.411651165851991	-0.318867234491996	-0.254710066778605	-0.60132837871041	-0.510465424511828	0.607048903815407	-0.598943601161822	-0.56211748711636	0.451250366010569	0.288633783041304	0.293308690404422	0.750497224434409	0.615348733804485	-0.357061228272004
"Pismic"	-0.40141679873172	-0.120488110733708	-0.49285880906685	-0.112064958155385	0.458154243795157	-0.248054069760079	-0.272555765173825	-0.646041734509272	-0.474931062033755	0.516146461619762	-0.594497535713449	-0.531031350261211	0.538733635871918	0.353649773830914	0.373318526293058	0.836117701677516	0.732153591094903	-0.330984577914099
"Serlac"	-0.400969143620662	-0.160373642033035	-0.438643931251091	-0.243802346021596	0.197415932933804	-0.357411965889524	-0.251526285256685	-0.546011760938793	-0.439672726456767	0.577990392144292	-0.5238176580441	-0.4607141088836	0.0771582585806749	0.0387994081675759	0.139558130223381	0.697054655447816	0.426122816490231	-0.225288960583835
"Conput"	-0.451600080850756	-0.197423760747448	-0.366387477241701	-0.25362820981779	0.206899014974029	-0.449720466308217	-0.29163172550753	-0.517580499859974	-0.403459256141515	0.0516890892775616	-0.275541611476271	-0.190542005999869	0.385607835965173	0.172196084718112	0.239326338804661	0.311165401602298	-0.0036824519835113	0.19122650054959
"Paxrub"	-0.706852291486166	-0.100265605303335	-0.712331800930741	-0.0667981309997124	0.506882680191475	-0.329238294078514	-0.247783010555454	-0.637752835510346	-0.595171907808761	0.844784171991973	-0.735713954161995	-0.582322606877188	0.545660392088418	0.309789217076858	0.407185276043214	0.704063166267578	0.680880581348492	-0.586403637316392
"Hydpin"	-0.418079653521777	-0.0833022741878883	-0.45766426462512	-0.0936909939858253	0.140378814837371	-0.347803226929477	-0.235480247652711	-0.567118764889268	-0.432820306084696	0.112146975318842	-0.495350124991409	-0.455334392899603	0.139661390997449	0.0175403801092988	0.0829421319547515	0.413299482863407	0.177324258729463	-0.181728205213973
"Suilut"	-0.499761676068354	0.0746324970639966	-0.509104757032754	0.0215831434983259	0.299473205102148	-0.37844422540443	-0.116489948033508	-0.530720834894647	-0.495298345940054	0.227177316865132	-0.512279832891464	-0.318813283057724	0.415773719058248	0.179984014927418	0.102540341558258	0.730192060065703	0.756119004632881	-0.327985897903166
"Aurdel"	-0.50130582539874	0.15863165722126	-0.292040141873011	0.0641950096645187	0.166737713109806	-0.527567360372228	-0.0751213118094944	-0.569625784905649	-0.353248070956358	-0.162472443096827	-0.132847869149145	0.37317480383747	0.3745353687918	0.221902318039003	0.104966296465641	0.649435221921215	0.265663421064445	0.262408356986208
"Glotra"	-0.366753754038513	-0.101101100282183	-0.325092155776409	-0.0128165915375224	0.121793850294231	-0.319344944180433	-0.195941946589228	-0.570554383232445	-0.29413788996059	0.0284960335059653	-0.272282451753273	-0.406374049416927	0.337819326706478	0.0512881682539456	0.0823501379350376	0.639201930137607	0.390592763355496	0.108358547502005
"Hetirr"	-0.579721661690212	0.0179252150043538	-0.432128512996316	-0.132713654344382	0.143470133622231	-0.548021563144991	-0.12561765782404	-0.574035944189349	-0.462015191433193	-0.0255860168025462	-0.267755599850099	0.281153582787197	0.328839566804032	0.052218403583315	0.0318016904327068	0.264307463886615	0.159765903135164	0.122174960299872
"Stehir"	-0.373479695597242	-0.141774785934333	-0.398911481637464	-0.0775812462927372	0.0681163488977357	-0.472381497940309	-0.299934557247644	-0.675936502951505	-0.400256962837215	0.00642610598285612	-0.43385758139393	-0.410221487018854	0.144307077575629	-0.0954402746750194	-0.0557903348966125	0.0646237152994839	-0.202557326181171	0.0166891297291082
"Tulcal"	-0.323939783543075	0.15724564574691	-0.332074450891333	0.208675340574595	-0.0907290673068773	-0.346435396739416	-0.0877460421775995	-0.459023567076172	-0.288718604848751	0.0235504004335176	-0.361641118814797	-0.318584745363906	-0.136266442880999	-0.23950251753943	-0.224110836971581	0.0421725967881044	-0.0642420102136551	-0.151864244475137
"Botbot"	-0.518428005855201	0.20765178060487	-0.372330764431114	-0.034609239769537	0.0470541982751314	-0.46601033761835	-0.0806344741063941	-0.473806292220643	-0.36525215511942	0.104123801145029	-0.237027744827208	0.0719092354619	0.192915900260057	-0.0273326728231596	-0.100539820119022	0.228421547978124	-0.0164268376057591	0.129731869249094
"Sebver"	-0.376944260999645	0.0173577752211008	-0.261032047681472	0.0736989003711433	-0.0158248266715605	-0.291729741097621	-0.135516413843137	-0.517426275482595	-0.330066319694669	0.0628881901660446	-0.19573799879087	-0.200423279797203	0.10372701203271	-0.14036714147472	-0.181152231811894	-0.081469551764297	-0.257910294592884	-0.0959435109819268
"Pirind"	-0.410743968177177	-0.0642907979449306	-0.388985825048009	-0.00394020109499291	0.00546885253756583	-0.423784880356862	-0.199013648081545	-0.677713769687746	-0.442305205657674	0.162573170981587	-0.377982921179079	-0.382954378548627	0.0982677448059648	-0.142908128381241	-0.18114599082677	0.116205483231594	-0.278022519473148	-0.246446318900443
"Fommed"	-0.633129301355619	-0.382004150779675	-0.516925525213074	-0.206581304861706	-0.159395685222257	-0.468054863222293	-0.289982724431636	-0.355164668413957	-0.384041525057723	-0.333099269941363	-0.341577233221345	0.523015294826904	-0.0522671340598282	-0.0207676673592905	0.069054589784766	0.341099487908431	0.200593213127016	-0.208044126093623
"Phlgig"	-0.472480103796957	0.00484912363076867	-0.370432213621	-0.0907898765039701	0.163612032209806	-0.416957845721077	-0.165587705235727	-0.574434342482191	-0.440494815158074	-0.0632518395366297	-0.234049569753749	0.524758465603519	0.246011980713848	0.160759087703069	0.266492011888564	0.582793466537871	0.348850945907386	0.208310347363461
"Fibrad"	-0.474658103151967	0.0756999839737676	-0.391781704544195	0.0288652472316706	0.209155951066228	-0.501168090549054	-0.0816567041937431	-0.585738867518002	-0.381287448943819	-0.0235719301648848	-0.286530744956279	0.155837126018209	0.406141223159553	0.179075586379688	0.139748133979954	0.602813269432254	0.242939708398375	-0.00334336605813852
"Dicsqu"	-0.455188860482976	-0.259374666767776	-0.425684357490414	-0.19898030258664	0.226441459219573	-0.403733038573205	-0.319163256003917	-0.710892073267464	-0.39765290697968	-0.0463003862116955	-0.403502104370977	-0.056050920210917	0.373965673380232	0.192419346242414	0.29798600480621	0.419732493296064	0.18276867039362	-0.189817177634952
"Ganluc"	-0.416079844762371	-0.114949558313337	-0.396055744741282	-0.0853222684466111	0.170991533307255	-0.427644925598528	-0.261861603247471	-0.536035047446757	-0.357114350467139	0.0396930053712664	-0.369066903934904	0.138206310885646	0.358825968207083	0.121382000179267	0.243869954014362	0.216429173585553	0.0530343975404464	-0.124531256377777
"Wolcoc"	-0.422558305315214	-0.211350978686202	-0.336600902646279	-0.208183032339979	0.418081399291255	-0.388738509747992	-0.203323584325467	-0.568579665090494	-0.400848773611435	0.0763619658651204	-0.22766639542937	0.400699201929168	0.799490895338379	0.495244778966535	0.57981593041894	0.725122720183562	0.429102269049387	0.158862391133805
"Traver"	-0.447287038099988	-0.135743978490517	-0.404454837897413	-0.168771282292587	0.195329814705358	-0.413641022306811	-0.28933726545269	-0.622952838951327	-0.388322608092997	-0.141311525349948	-0.362394805560615	0.262381699697355	0.437094011613641	0.298005305715677	0.437373792400482	0.501048874603027	0.254949947261151	-0.000114507649693055
"Pospla"	-0.424095646071186	-0.187671769889241	-0.326303180208419	-0.131260066451597	0.285125358704853	-0.426272782242654	-0.211660026163811	-0.62485714905537	-0.386884205494746	-0.0569890183012612	-0.23138801630205	0.218782144681264	0.511100190982368	0.311538151290234	0.245616649245922	0.603253443984185	0.368211956966978	-0.0482541939912484
"Fompin"	-0.432730508129357	-0.299740555739282	-0.389884173090401	-0.222343474469676	0.2880795078136	-0.385052186625543	-0.336465149019272	-0.711864414211157	-0.394728076925612	-0.0470316850680396	-0.356757180481177	0.0717983778947192	0.627735196968076	0.311031329237869	0.292342000658956	0.521263147049998	0.317416119119385	-0.00711561273448961
"Cersub"	-0.451128381830647	0.0129785746297962	-0.391721669645507	0.0074409827137906	0.248466699480943	-0.434384108060227	-0.113606783647912	-0.663927575121879	-0.360468551799188	-0.132987180192671	-0.317451757023677	0.0483300605030375	0.589645923962103	0.313175195398943	0.368200801285586	0.627978572402	0.43861066892719	0.00203148742842784
"Bjeadu"	-0.477153589107554	0.117103503295843	-0.417752351125836	0.0940855209861374	0.115515579850233	-0.418474671892359	-0.095273162330269	-0.641118243219526	-0.42570544952264	-0.0279147023100499	-0.358078734035801	0.0585060870699253	0.0905279324844986	0.0655226115550304	0.228003316726399	0.301463866822887	0.0715678095780506	-0.034860680380213
"Punstr"	-0.299431050618105	-0.137186018019747	-0.235726446648649	-0.043813328454792	0.210153905741933	-0.408410753594538	-0.289214963412562	-0.64263969129381	-0.271990547183264	-0.00753598739783212	-0.171040311537834	-0.210831066856341	0.516465816806605	0.154337582401712	0.123546865413295	0.201896380726724	0.051497589419404	0.377429885605488
"Phlbre"	-0.429458574917365	-0.0897587780939321	-0.380865580541385	-0.0922959833058588	0.210885944449955	-0.434041894355699	-0.201441642901541	-0.571211138538984	-0.420639983915262	-0.0886560366812301	-0.307965542601206	0.0388039067152024	0.409840195979997	0.256048603369062	0.216127557899543	0.865165476432101	0.524775894635986	0.0417169480500576
"Phacar"	-0.417776179148556	-0.0604829437277393	-0.289911110914035	-0.201423321387489	0.224681200104231	-0.423367154294227	-0.197644163822637	-0.505326950818079	-0.374500260991678	-0.0610550225058335	-0.151606208214431	0.19769231279667	0.283282741835887	0.312982473229066	0.269001029221793	0.749551661871799	0.463414429875896	0.148744698684272
"Triasa"	-0.492557624578817	-0.438887011534124	-0.301119129142572	-0.399210892173821	0.271407351970468	-0.530339275847012	-0.470026178115514	-0.595316901480399	-0.431978975891855	-0.0421605713027052	-0.166711629935112	-0.07851535987655	0.797269068432224	0.304730970688536	0.269197177319262	0.516734447621874	0.111998079574986	0.0699903109156631
"Crygat"	-0.323211780295733	-0.195400453431227	-0.214813049224121	-0.234933549932863	0.0351707987657639	-0.309314153157288	-0.247037213152166	-0.497664999912919	-0.350489527971153	0.101059176496791	-0.184716131331073	0.00798192470991406	0.0850712622756261	-0.108034286824301	-0.0881181553207267	0.177102796688281	-0.0265780604612511	0.087462296903549
"Tremes"	-0.272585802374251	-0.157190267019263	-0.407087899106877	0.0109406725733356	0.10188504222738	-0.24267818031159	-0.280685635540828	-0.694001850071822	-0.365054651125514	0.0805606954277962	-0.601785090897448	-0.573812261532165	-0.129782060956106	-0.118217709148857	0.217602801573597	-0.183200875418613	-0.127284723431564	-0.204447209738149
"Dac_sp"	-0.39855953052477	-0.226996530651309	-0.378884862939701	-0.130595803752843	0.280423946732771	-0.417538015259629	-0.27377842847429	-0.636499550662051	-0.356857958676323	0.021151707424574	-0.375544629191217	-0.472548834148188	0.367932250197367	0.255569938433204	0.243708331056532	0.510086627104665	0.311254036452235	-0.163129303028271
"Walseb"	-0.259184436559135	-0.125370944874516	-0.32738316034024	0.00846835197419827	-0.265229747193472	-0.158614828520318	-0.0948587734467406	-0.365538717889341	-0.498851025124226	-0.144450094993724	-0.574899624935688	0.0741281498334839	-0.184340967428554	-0.339123076299629	-0.434804053907619	0.378228572137594	-0.00898883464918972	0.381975001497631
"Usthor"	-0.482715876817703	-0.345156557444357	-0.406508493904519	-0.28361746304609	0.082816653494	-0.507107221037398	-0.431026227725724	-0.7250440695574	-0.562309143936203	-0.0864503461100454	-0.405288662241556	-0.605672668197228	0.181774617952307	0.0634419104805668	-0.0279418519127424	0.657485652590647	-0.16979230092347	-0.240082291915945
"Malglo"	-0.60598369015766	-0.00260496478734628	-0.35716018111351	-0.102169805255236	0.775012983632863	-0.608523000425172	-0.211683606471198	-0.666623286415285	-0.547076408531634	0.405085014690193	-0.11855675171517	0.0276101190438568	1.43547045600581	1.06415130269422	0.648933275951474	0.364456050409995	-0.0630499760977054	-0.0295473207807583
"Mixosm"	-0.520363190913214	-0.224235141802152	-0.265824320931745	-0.195841223495302	0.242269536441014	-0.650524852858699	-0.309825661336467	-0.859552613500491	-0.508244813755615	-0.301813864202401	-0.0570124228040418	-0.394166655288383	0.510509128991169	0.307278241890792	-0.0798909143769196	1.12792666123792	0.18993593863932	-0.280749270221922
"Rhotor"	-0.504166506209633	-0.509744668941187	-0.432415032267039	-0.408446982913836	-0.242372469716081	-0.663456010253399	-0.556584771048509	-0.802774736378022	-0.590791607299625	-0.629921377823132	-0.376958530088878	-0.56718566532963	-0.431016274730377	-0.15745320678734	-0.250065987710044	0.267429456047477	-0.0473682749260522	-0.318711508530959
"Rhoglu"	-0.527027288304855	-0.538329241738626	-0.444139289504273	-0.456013185271902	-0.253785594315757	-0.657997516668498	-0.559341389518078	-0.772554885272901	-0.602008052701197	-0.632395426830182	-0.394546638012346	-0.565577688874521	-0.470031456803907	-0.161172455207936	-0.239508769388707	0.221944831184859	-0.0904896145555883	-0.325986679747728
"Sporos"	-0.251697753794305	0.129113591042366	-0.501031921180066	0.45121645909673	-0.495057013364793	-0.239658876011175	-0.277378054097215	-0.87296717046316	-0.43930922895859	-0.708315189711593	-0.675753975013959	-0.69687140149205	-0.722349716839483	-0.589734593539409	-0.477924530324952	-0.162782042167474	-0.573819332241876	-0.515222268541612
"Micvio"	-0.311979558554616	0.105362593033598	-0.282182882324682	0.0563056521285125	-0.105901624823736	-0.453483467491917	-0.0619234227100472	-0.607522639848458	-0.390387231356426	-0.265804598796128	-0.263939475570412	-0.323268023525695	-0.236996194951995	-0.186978209882021	-0.11171440598475	-0.0335756956119456	-0.328432231414074	0.115382253691874
"Pucgra"	-0.226169018284045	0.365877544032315	-0.0574805176043433	0.185278867529165	0.0298365224477037	0.163549455738184	0.0718239633343305	-0.427647575986696	-0.0721016009755594	0.20950453773974	0.255811116397639	-0.0941663530605166	-0.124068786307336	-0.0691554499284815	0.191397743050427	0.203414105185317	1.02865919058551	0.303566080599019
"Mellar"	-0.237977787480306	0.104574342653584	-0.243917453956405	0.0807341061175069	0.0448186090451647	-0.227987983960121	-0.0635500693810195	-0.482788149125771	-0.223072448004491	0.0671108120261367	-0.214039357089063	0.325425078974002	-0.208990642194904	-0.103090289673005	0.111549728287296	0.0160296166929254	0.229632360166878	0.199625394438304
"Croque"	-0.458853702631019	-0.0108208860988955	-0.412641184702263	-0.128680919282805	0.175328504948197	-0.251915856660394	-0.137992414656164	-0.474613172885135	-0.423206423222595	0.386735263955455	-0.334848078586968	-0.273269458743978	-0.228759840167914	0.151319609001403	0.346361775816029	0.154737255781089	0.196408052969282	-0.132959147474198
"Schjap"	-0.152777607929618	0.0100515832298308	-0.0395593375383214	0.110612480115397	-0.0844935017368689	-0.368360951452878	0.023067911615424	-0.21803000357287	-0.226644974288487	0.0401392625596546	0.0208814653157936	0.142776346449737	-0.0694950221110031	-0.0871105970463563	-0.160305527435238	0.39927693529817	-0.207585246445517	0.310886066312475
